exposure_id,agent_id,campaign_id,post_id,cascade_depth,exposure_step,responded,action_type,created_at
838,Agent_070,campaign_campaign,reshare_1225800a873b,1,1533,0,,2025-11-08 10:21:38
839,Agent_070,campaign_campaign,reshare_d2fb0fd27302,1,1535,0,,2025-11-08 10:21:46
840,Agent_037,campaign_campaign,reshare_1747b64c44dd,1,1536,0,,2025-11-08 10:21:49
841,Agent_070,campaign_campaign,reshare_cd9604955473,1,1537,0,,2025-11-08 10:21:53
842,Agent_171,campaign_campaign,reshare_b1fe85ab4ed7,3,1537,0,,2025-11-08 10:21:53
843,Agent_070,campaign_campaign,reshare_70d10dfd913a,1,1538,0,,2025-11-08 10:21:57
844,Agent_037,campaign_campaign,reshare_287bbfa5637a,1,1540,0,,2025-11-08 10:22:07
845,Agent_048,campaign_campaign,reshare_a7c38a084e1e,1,1540,0,,2025-11-08 10:22:07
846,Agent_070,campaign_campaign,reshare_cc02335f7755,1,1540,0,,2025-11-08 10:22:07
847,Agent_070,campaign_campaign,reshare_18ee9660c9ba,1,1541,0,,2025-11-08 10:22:10
848,Agent_171,campaign_campaign,reshare_9ce5281e03e3,3,1541,0,,2025-11-08 10:22:10
849,Agent_048,campaign_campaign,reshare_33a2c27a703c,1,1542,0,,2025-11-08 10:22:13
850,Agent_171,campaign_campaign,reshare_88e8591a3ed8,3,1543,0,,2025-11-08 10:22:16
851,Agent_171,campaign_campaign,reshare_e0fbcf986efb,3,1545,0,,2025-11-08 10:22:22
852,Agent_070,campaign_campaign,reshare_70bc2f6f2121,1,1548,0,,2025-11-08 10:22:31
853,Agent_021,campaign_campaign,reshare_7d756fb13d45,2,1549,0,,2025-11-08 10:22:35
854,Agent_171,campaign_campaign,reshare_a8ff92b28ecc,3,1549,0,,2025-11-08 10:22:36
855,Agent_070,campaign_campaign,reshare_f002b06fba60,1,1553,0,,2025-11-08 10:22:50
856,Agent_171,campaign_campaign,reshare_de6a6b73d979,3,1554,0,,2025-11-08 10:22:53
857,Agent_070,campaign_campaign,reshare_92e7eb3cdbf2,1,1555,0,,2025-11-08 10:22:56
858,Agent_021,campaign_campaign,reshare_c8216ec56378,2,1557,0,,2025-11-08 10:23:03
859,Agent_073,campaign_campaign,reshare_c8216ec56378,2,1557,0,,2025-11-08 10:23:03
860,Agent_021,campaign_campaign,reshare_122022bdc73b,2,1558,0,,2025-11-08 10:23:06
861,Agent_046,campaign_campaign,reshare_65b352b21db3,1,1558,0,,2025-11-08 10:23:06
862,Agent_070,campaign_campaign,reshare_7f844f4f8fed,1,1558,0,,2025-11-08 10:23:06
863,Agent_036,campaign_campaign,reshare_f0d7ee872a9d,2,1561,0,,2025-11-08 10:23:15
864,Agent_038,campaign_campaign,reshare_f0d7ee872a9d,2,1561,0,,2025-11-08 10:23:15
865,Agent_036,campaign_campaign,reshare_13439bba733b,2,1563,0,,2025-11-08 10:23:21
866,Agent_038,campaign_campaign,reshare_13439bba733b,2,1563,0,,2025-11-08 10:23:22
867,Agent_036,campaign_campaign,reshare_372f4234516b,2,1565,0,,2025-11-08 10:24:09
868,Agent_038,campaign_campaign,reshare_372f4234516b,2,1565,0,,2025-11-08 10:24:09
869,Agent_033,campaign_campaign,reshare_2a123fc119d2,2,1566,0,,2025-11-08 10:24:12
870,Agent_063,campaign_campaign,reshare_2a123fc119d2,2,1566,0,,2025-11-08 10:24:12
871,Agent_070,campaign_campaign,reshare_4e787dd01ead,1,1566,0,,2025-11-08 10:24:12
872,Agent_070,campaign_campaign,reshare_efbffd243e37,1,1570,0,,2025-11-08 10:24:25
873,Agent_070,campaign_campaign,reshare_06d2cc718404,1,1571,0,,2025-11-08 10:24:29
874,Agent_070,campaign_campaign,reshare_9e170de1b1dd,1,1573,0,,2025-11-08 10:24:35
875,Agent_036,campaign_campaign,reshare_9f7aa5c6e7f8,2,1575,0,,2025-11-08 10:24:41
876,Agent_038,campaign_campaign,reshare_9f7aa5c6e7f8,2,1575,0,,2025-11-08 10:24:41
877,Agent_070,campaign_campaign,reshare_bb352d62bb98,1,1575,0,,2025-11-08 10:24:41
878,Agent_070,campaign_campaign,reshare_5104346d3be7,1,1576,0,,2025-11-08 10:24:44
879,Agent_033,campaign_campaign,reshare_1e596c554e8f,1,1577,0,,2025-11-08 10:24:47
880,Agent_070,campaign_campaign,reshare_8b6438295510,1,1577,0,,2025-11-08 10:24:47
881,Agent_036,campaign_campaign,reshare_4f0aeb41e445,2,1579,0,,2025-11-08 10:24:54
882,Agent_038,campaign_campaign,reshare_4f0aeb41e445,2,1579,0,,2025-11-08 10:24:54
883,Agent_070,campaign_campaign,reshare_743815953cae,1,1581,0,,2025-11-08 10:25:01
884,Agent_170,campaign_campaign,reshare_743815953cae,1,1581,0,,2025-11-08 10:25:01
885,Agent_036,campaign_campaign,reshare_c149a8e0442d,2,1582,0,,2025-11-08 10:25:04
886,Agent_038,campaign_campaign,reshare_c149a8e0442d,2,1582,0,,2025-11-08 10:25:04
887,Agent_038,campaign_campaign,reshare_0074c70d574a,2,1584,0,,2025-11-08 10:25:10
888,Agent_070,campaign_campaign,reshare_ef0e01486b15,1,1584,0,,2025-11-08 10:25:10
889,Agent_070,campaign_campaign,reshare_b9ae550ed273,1,1585,0,,2025-11-08 10:25:13
890,Agent_038,campaign_campaign,reshare_5b424f3e2da3,2,1589,0,,2025-11-08 10:25:27
891,Agent_070,campaign_campaign,reshare_54a8c99d24dd,1,1589,0,,2025-11-08 10:25:27
892,Agent_070,campaign_campaign,reshare_356c7a3a2f10,1,1590,0,,2025-11-08 10:25:30
893,Agent_038,campaign_campaign,reshare_ef8c955d613e,2,1591,0,,2025-11-08 10:25:33
894,Agent_070,campaign_campaign,reshare_8b8c41c8cb2b,1,1594,0,,2025-11-08 10:25:43
895,Agent_038,campaign_campaign,reshare_0b40cdc9d6f8,2,1595,0,,2025-11-08 10:25:51
896,Agent_038,campaign_campaign,reshare_cb1b5c19e750,2,1597,0,,2025-11-08 10:25:57
897,Agent_070,campaign_campaign,reshare_8e44d316f474,1,1597,0,,2025-11-08 10:25:57
898,Agent_070,campaign_campaign,reshare_26bebe071b3b,1,1600,0,,2025-11-08 10:26:06
899,Agent_038,campaign_campaign,reshare_4cefb7698809,2,1602,0,,2025-11-08 10:26:12
900,Agent_070,campaign_campaign,reshare_81e2d9c99229,1,1602,0,,2025-11-08 10:26:12
901,Agent_070,campaign_campaign,reshare_e4cb3d718847,1,1604,0,,2025-11-08 10:26:20
902,Agent_038,campaign_campaign,reshare_b0fb8639e6ae,2,1605,0,,2025-11-08 10:26:23
903,Agent_070,campaign_campaign,reshare_91cd2d1e4d1d,1,1605,0,,2025-11-08 10:26:23
904,Agent_070,campaign_campaign,reshare_77a3599a95ee,1,1608,0,,2025-11-08 10:26:33
905,Agent_070,campaign_campaign,reshare_cb9622856a19,1,1610,0,,2025-11-08 10:26:39
906,Agent_069,campaign_campaign,reshare_2a123fc119d2,2,1615,0,,2025-11-08 10:26:55
907,Agent_069,campaign_campaign,reshare_9b905362e193,2,1615,0,,2025-11-08 10:26:55
908,Agent_070,campaign_campaign,reshare_4afe46a064ed,1,1616,0,,2025-11-08 10:26:58
909,Agent_070,campaign_campaign,reshare_d8fce3c0db34,1,1617,0,,2025-11-08 10:27:01
910,Agent_120,campaign_campaign,reshare_626b52be0d3a,2,1618,0,,2025-11-08 10:27:05
911,Agent_120,campaign_campaign,reshare_b0fb8639e6ae,2,1618,0,,2025-11-08 10:27:05
912,Agent_120,campaign_campaign,reshare_4cefb7698809,2,1618,0,,2025-11-08 10:27:05
913,Agent_120,campaign_campaign,reshare_cb1b5c19e750,2,1618,0,,2025-11-08 10:27:05
914,Agent_120,campaign_campaign,reshare_0b40cdc9d6f8,2,1618,0,,2025-11-08 10:27:05
915,Agent_120,campaign_campaign,reshare_ef8c955d613e,2,1618,0,,2025-11-08 10:27:05
916,Agent_120,campaign_campaign,reshare_5b424f3e2da3,2,1618,0,,2025-11-08 10:27:05
917,Agent_070,campaign_campaign,reshare_456f635b9b64,1,1621,0,,2025-11-08 10:27:14
918,Agent_070,campaign_campaign,reshare_3da3f4debbd0,1,1623,0,,2025-11-08 10:27:21
919,Agent_120,campaign_campaign,reshare_8876f526ae23,1,1623,0,,2025-11-08 10:27:21
920,Agent_070,campaign_campaign,reshare_cf60da28e656,1,1624,0,,2025-11-08 10:27:24
921,Agent_070,campaign_campaign,reshare_f7fca724a87e,1,1626,0,,2025-11-08 10:27:31
922,Agent_070,campaign_campaign,reshare_020060d12134,1,1627,0,,2025-11-08 10:27:34
923,Agent_120,campaign_campaign,reshare_fb00ef1632d8,2,1627,0,,2025-11-08 10:27:34
924,Agent_070,campaign_campaign,reshare_ce2a0184a0f2,1,1628,0,,2025-11-08 10:27:38
925,Agent_120,campaign_campaign,reshare_ca74d344df18,2,1628,0,,2025-11-08 10:27:38
926,Agent_070,campaign_campaign,reshare_c733c7f8f3ea,1,1630,0,,2025-11-08 10:27:45
927,Agent_000,campaign_campaign,reshare_5249b8604981,3,1631,0,,2025-11-08 10:27:48
928,Agent_070,campaign_campaign,reshare_733b08f45e11,1,1631,0,,2025-11-08 10:27:49
929,Agent_133,campaign_campaign,reshare_5249b8604981,3,1631,0,,2025-11-08 10:27:49
930,Agent_120,campaign_campaign,reshare_884e8ad79e43,2,1633,0,,2025-11-08 10:27:56
931,Agent_070,campaign_campaign,reshare_7c2a19e3fdcc,1,1634,0,,2025-11-08 10:28:00
932,Agent_120,campaign_campaign,reshare_b0891ad62b5c,2,1634,0,,2025-11-08 10:28:00
933,Agent_070,campaign_campaign,reshare_bf0f51323e11,1,1635,0,,2025-11-08 10:28:06
934,Agent_070,campaign_campaign,reshare_245791183e24,1,1637,0,,2025-11-08 10:28:32
935,Agent_120,campaign_campaign,reshare_71e44df69e29,2,1637,0,,2025-11-08 10:28:32
936,Agent_070,campaign_campaign,reshare_7610c3adfce9,1,1638,0,,2025-11-08 10:28:35
937,Agent_076,campaign_campaign,reshare_fef67ceff489,2,1639,0,,2025-11-08 10:28:40
938,Agent_076,campaign_campaign,reshare_122022bdc73b,2,1639,0,,2025-11-08 10:28:40
939,Agent_076,campaign_campaign,reshare_7d756fb13d45,2,1639,0,,2025-11-08 10:28:40
940,Agent_035,campaign_campaign,reshare_22e04b2049b9,1,1641,0,,2025-11-08 10:28:46
941,Agent_042,campaign_campaign,reshare_22e04b2049b9,1,1641,0,,2025-11-08 10:28:46
942,Agent_105,campaign_campaign,reshare_22e04b2049b9,1,1641,0,,2025-11-08 10:28:46
943,Agent_070,campaign_campaign,reshare_439fcc2e2420,1,1644,0,,2025-11-08 10:28:56
944,Agent_120,campaign_campaign,reshare_9cd92be1385a,2,1646,0,,2025-11-08 10:29:04
945,Agent_000,campaign_campaign,reshare_72fdca96b0f2,3,1647,0,,2025-11-08 10:29:07
946,Agent_070,campaign_campaign,reshare_3a9a0ddfbe6b,1,1647,0,,2025-11-08 10:29:07
947,Agent_133,campaign_campaign,reshare_72fdca96b0f2,3,1647,0,,2025-11-08 10:29:07
948,Agent_151,campaign_campaign,reshare_92728fca7734,1,1647,0,,2025-11-08 10:29:07
949,Agent_151,campaign_campaign,reshare_c8428756cf36,1,1647,0,,2025-11-08 10:29:07
950,Agent_151,campaign_campaign,reshare_690675b3da6d,1,1647,0,,2025-11-08 10:29:07
951,Agent_151,campaign_campaign,reshare_0468c799432a,1,1647,0,,2025-11-08 10:29:07
952,Agent_151,campaign_campaign,reshare_cd482203fc6d,1,1647,0,,2025-11-08 10:29:07
953,Agent_151,campaign_campaign,reshare_d60ccc7efde9,1,1647,0,,2025-11-08 10:29:07
954,Agent_151,campaign_campaign,reshare_3bb3802dfb58,1,1647,0,,2025-11-08 10:29:07
955,Agent_000,campaign_campaign,reshare_da5f316ff4e0,3,1649,0,,2025-11-08 10:29:15
956,Agent_070,campaign_campaign,reshare_8d55623318a4,1,1649,0,,2025-11-08 10:29:15
957,Agent_133,campaign_campaign,reshare_da5f316ff4e0,3,1649,0,,2025-11-08 10:29:15
958,Agent_151,campaign_campaign,reshare_1bac805d9945,1,1650,0,,2025-11-08 10:29:18
959,Agent_035,campaign_campaign,reshare_9cbd65cd2bd9,1,1651,0,,2025-11-08 10:29:23
960,Agent_042,campaign_campaign,reshare_9cbd65cd2bd9,1,1651,0,,2025-11-08 10:29:23
961,Agent_070,campaign_campaign,reshare_47c2d658ce50,1,1651,0,,2025-11-08 10:29:23
962,Agent_105,campaign_campaign,reshare_9cbd65cd2bd9,1,1651,0,,2025-11-08 10:29:23
963,Agent_120,campaign_campaign,reshare_c9b498b2ef0b,2,1651,0,,2025-11-08 10:29:23
964,Agent_151,campaign_campaign,reshare_da12488da6a0,1,1651,0,,2025-11-08 10:29:23
965,Agent_120,campaign_campaign,reshare_ac1ca15e3766,2,1652,0,,2025-11-08 10:29:26
966,Agent_035,campaign_campaign,reshare_343e89f68278,1,1653,0,,2025-11-08 10:29:29
967,Agent_042,campaign_campaign,reshare_343e89f68278,1,1653,0,,2025-11-08 10:29:29
968,Agent_105,campaign_campaign,reshare_343e89f68278,1,1653,0,,2025-11-08 10:29:29
969,Agent_070,campaign_campaign,reshare_b76e226362c5,1,1655,0,,2025-11-08 10:29:36
970,Agent_035,campaign_campaign,reshare_4ecdb762adf2,1,1656,0,,2025-11-08 10:29:39
971,Agent_042,campaign_campaign,reshare_4ecdb762adf2,1,1656,0,,2025-11-08 10:29:39
972,Agent_070,campaign_campaign,reshare_839695aa6bbd,1,1656,0,,2025-11-08 10:29:39
973,Agent_105,campaign_campaign,reshare_4ecdb762adf2,1,1656,0,,2025-11-08 10:29:39
974,Agent_120,campaign_campaign,reshare_c71b3a06c4d1,2,1656,0,,2025-11-08 10:29:39
975,Agent_070,campaign_campaign,reshare_21c759f2a749,1,1657,0,,2025-11-08 10:29:43
976,Agent_151,campaign_campaign,reshare_a8a9abe07712,1,1657,0,,2025-11-08 10:29:43
977,Agent_070,campaign_campaign,reshare_c376ba17d9e6,1,1658,0,,2025-11-08 10:29:46
978,Agent_070,campaign_campaign,reshare_cd8b9c523db4,1,1659,0,,2025-11-08 10:29:49
979,Agent_175,campaign_campaign,reshare_8f09f7e16736,2,1659,0,,2025-11-08 10:29:49
980,Agent_184,campaign_campaign,reshare_8f09f7e16736,2,1659,0,,2025-11-08 10:29:49
981,Agent_000,campaign_campaign,reshare_ca4df9ea962e,3,1660,0,,2025-11-08 10:29:53
982,Agent_070,campaign_campaign,reshare_84c45193f3aa,1,1660,0,,2025-11-08 10:29:53
983,Agent_151,campaign_campaign,reshare_a4231e84f250,1,1660,0,,2025-11-08 10:29:53
984,Agent_046,campaign_campaign,reshare_a6d792c1d0b5,3,1661,0,,2025-11-08 10:29:56
985,Agent_070,campaign_campaign,reshare_acdd58a38c6a,1,1661,0,,2025-11-08 10:29:56
986,Agent_120,campaign_campaign,reshare_2c7f6597580f,4,1662,0,,2025-11-08 10:30:00
987,Agent_151,campaign_campaign,reshare_585049192ba8,1,1662,0,,2025-11-08 10:30:00
988,Agent_070,campaign_campaign,reshare_1c34cfc12693,1,1663,0,,2025-11-08 10:30:04
989,Agent_120,campaign_campaign,reshare_e7fc12a6fac1,4,1663,0,,2025-11-08 10:30:04
990,Agent_151,campaign_campaign,reshare_dfc759f8c558,1,1663,0,,2025-11-08 10:30:04
991,Agent_070,campaign_campaign,reshare_3d542a427e25,1,1664,0,,2025-11-08 10:30:07
992,Agent_151,campaign_campaign,reshare_d45e6f5d40cf,1,1664,0,,2025-11-08 10:30:07
993,Agent_120,campaign_campaign,reshare_0dd16180edfa,4,1665,0,,2025-11-08 10:30:10
994,Agent_120,campaign_campaign,reshare_cbad18402c2a,4,1666,0,,2025-11-08 10:30:14
995,Agent_151,campaign_campaign,reshare_645a79b7a7b0,1,1667,0,,2025-11-08 10:30:17
996,Agent_070,campaign_campaign,reshare_71443f96bdcf,1,1668,0,,2025-11-08 10:30:20
997,Agent_120,campaign_campaign,reshare_a3e5d84c20a3,4,1668,0,,2025-11-08 10:30:20
998,Agent_151,campaign_campaign,reshare_f8d5344f577b,1,1668,0,,2025-11-08 10:30:20
999,Agent_035,campaign_campaign,reshare_3880ae6aa509,1,1669,0,,2025-11-08 10:30:23
1000,Agent_042,campaign_campaign,reshare_3880ae6aa509,1,1669,0,,2025-11-08 10:30:23
1001,Agent_070,campaign_campaign,reshare_f8b82e37ed93,1,1669,0,,2025-11-08 10:30:23
1002,Agent_105,campaign_campaign,reshare_3880ae6aa509,1,1669,0,,2025-11-08 10:30:23
1003,Agent_070,campaign_campaign,reshare_2f707d5d2a44,1,1672,0,,2025-11-08 10:31:29
1004,Agent_120,campaign_campaign,reshare_6162cc57614c,4,1673,0,,2025-11-08 10:31:33
1005,Agent_035,campaign_campaign,reshare_00a28ce40945,1,1675,0,,2025-11-08 10:31:39
1006,Agent_042,campaign_campaign,reshare_00a28ce40945,1,1675,0,,2025-11-08 10:31:39
1007,Agent_070,campaign_campaign,reshare_1f6bb88c3c49,1,1675,0,,2025-11-08 10:31:39
1008,Agent_105,campaign_campaign,reshare_00a28ce40945,1,1675,0,,2025-11-08 10:31:39
1009,Agent_076,campaign_campaign,reshare_dc173242d368,2,1676,0,,2025-11-08 10:31:42
1010,Agent_035,campaign_campaign,reshare_7342fa46d52a,1,1677,0,,2025-11-08 10:31:46
1011,Agent_042,campaign_campaign,reshare_7342fa46d52a,1,1677,0,,2025-11-08 10:31:46
1012,Agent_105,campaign_campaign,reshare_7342fa46d52a,1,1677,0,,2025-11-08 10:31:46
1013,Agent_070,campaign_campaign,reshare_d72663ca04cd,1,1678,0,,2025-11-08 10:31:50
1014,Agent_151,campaign_campaign,reshare_1db4e02827e8,1,1679,0,,2025-11-08 10:31:53
1015,Agent_070,campaign_campaign,reshare_caa11696b74c,1,1680,0,,2025-11-08 10:31:56
1016,Agent_035,campaign_campaign,reshare_f703950dd22f,1,1681,0,,2025-11-08 10:31:59
1017,Agent_042,campaign_campaign,reshare_f703950dd22f,1,1681,0,,2025-11-08 10:31:59
1018,Agent_070,campaign_campaign,reshare_8c8266747b15,1,1681,0,,2025-11-08 10:31:59
1019,Agent_105,campaign_campaign,reshare_f703950dd22f,1,1681,0,,2025-11-08 10:31:59
1020,Agent_151,campaign_campaign,reshare_d08c261f1c12,1,1681,0,,2025-11-08 10:31:59
1021,Agent_035,campaign_campaign,reshare_a76ef1d5fa06,1,1682,0,,2025-11-08 10:32:02
1022,Agent_042,campaign_campaign,reshare_a76ef1d5fa06,1,1682,0,,2025-11-08 10:32:02
1023,Agent_046,campaign_campaign,reshare_ec597489814e,3,1682,0,,2025-11-08 10:32:02
1024,Agent_070,campaign_campaign,reshare_3ddc07d638e9,1,1682,0,,2025-11-08 10:32:02
1025,Agent_105,campaign_campaign,reshare_a76ef1d5fa06,1,1682,0,,2025-11-08 10:32:02
1026,Agent_046,campaign_campaign,reshare_6307374b06ab,3,1683,0,,2025-11-08 10:32:05
1027,Agent_070,campaign_campaign,reshare_2681508607eb,1,1683,0,,2025-11-08 10:32:05
1028,Agent_000,campaign_campaign,reshare_732eca0ea183,3,1684,0,,2025-11-08 10:32:08
1029,Agent_070,campaign_campaign,reshare_ba33da8cde89,1,1684,0,,2025-11-08 10:32:08
1030,Agent_070,campaign_campaign,reshare_1d3c710f1850,1,1685,0,,2025-11-08 10:32:13
1031,Agent_151,campaign_campaign,reshare_8ba0b293c5f2,1,1685,0,,2025-11-08 10:32:13
1032,Agent_070,campaign_campaign,reshare_39f8f9b3bc08,1,1686,0,,2025-11-08 10:32:16
1033,Agent_120,campaign_campaign,reshare_0cd19c6c4092,4,1686,0,,2025-11-08 10:32:16
1034,Agent_070,campaign_campaign,reshare_5f8ad376c2ab,1,1687,0,,2025-11-08 10:32:19
1035,Agent_120,campaign_campaign,reshare_c753ebdeb956,4,1687,0,,2025-11-08 10:32:19
1036,Agent_151,campaign_campaign,reshare_3ece16107c7b,1,1687,0,,2025-11-08 10:32:19
1037,Agent_120,campaign_campaign,reshare_a167266cc8e2,4,1688,0,,2025-11-08 10:32:22
1038,Agent_151,campaign_campaign,reshare_03f6a899d466,1,1688,0,,2025-11-08 10:32:22
1039,Agent_120,campaign_campaign,reshare_bd54ef9640bd,4,1689,0,,2025-11-08 10:32:25
1040,Agent_070,campaign_campaign,reshare_ad65399b1ab0,1,1690,0,,2025-11-08 10:32:28
1041,Agent_120,campaign_campaign,reshare_1a3fcc921867,1,1690,0,,2025-11-08 10:32:28
1042,Agent_070,campaign_campaign,reshare_61975316e7bf,1,1691,0,,2025-11-08 10:32:32
1043,Agent_120,campaign_campaign,reshare_24edfe9b2eb0,4,1691,0,,2025-11-08 10:32:33
1044,Agent_151,campaign_campaign,reshare_2c65a751ccc1,1,1691,0,,2025-11-08 10:32:33
1045,Agent_070,campaign_campaign,reshare_08f9504780db,1,1692,0,,2025-11-08 10:32:36
1046,Agent_120,campaign_campaign,reshare_f6bffa9b1430,4,1692,0,,2025-11-08 10:32:36
1047,Agent_151,campaign_campaign,reshare_906c2fcf1957,1,1692,0,,2025-11-08 10:32:36
1048,Agent_000,campaign_campaign,reshare_67f237fa4846,3,1693,0,,2025-11-08 10:32:41
1049,Agent_042,campaign_campaign,reshare_816acda9209d,1,1693,0,,2025-11-08 10:32:41
1050,Agent_105,campaign_campaign,reshare_816acda9209d,1,1693,0,,2025-11-08 10:32:41
1051,Agent_000,campaign_campaign,reshare_339d18d1856a,3,1694,0,,2025-11-08 10:32:45
1052,Agent_042,campaign_campaign,reshare_73e4dab55d60,1,1694,0,,2025-11-08 10:32:45
1053,Agent_105,campaign_campaign,reshare_73e4dab55d60,1,1694,0,,2025-11-08 10:32:45
1054,Agent_120,campaign_campaign,reshare_0b4b90b8c8bf,4,1694,0,,2025-11-08 10:32:45
1055,Agent_032,campaign_campaign,reshare_0b4b90b8c8bf,4,1695,0,,2025-11-08 10:32:48
1056,Agent_032,campaign_campaign,reshare_f6bffa9b1430,4,1695,0,,2025-11-08 10:32:48
1057,Agent_032,campaign_campaign,reshare_24edfe9b2eb0,4,1695,0,,2025-11-08 10:32:48
1058,Agent_032,campaign_campaign,reshare_bd54ef9640bd,4,1695,0,,2025-11-08 10:32:48
1059,Agent_032,campaign_campaign,reshare_a167266cc8e2,4,1695,0,,2025-11-08 10:32:48
1060,Agent_032,campaign_campaign,reshare_c753ebdeb956,4,1695,0,,2025-11-08 10:32:48
1061,Agent_032,campaign_campaign,reshare_0cd19c6c4092,4,1695,0,,2025-11-08 10:32:48
1062,Agent_110,campaign_campaign,reshare_73e4dab55d60,1,1695,0,,2025-11-08 10:32:48
1063,Agent_110,campaign_campaign,reshare_816acda9209d,1,1695,0,,2025-11-08 10:32:48
1064,Agent_110,campaign_campaign,reshare_a76ef1d5fa06,1,1695,0,,2025-11-08 10:32:48
1065,Agent_110,campaign_campaign,reshare_f703950dd22f,1,1695,0,,2025-11-08 10:32:48
1066,Agent_110,campaign_campaign,reshare_7342fa46d52a,1,1695,0,,2025-11-08 10:32:48
1067,Agent_110,campaign_campaign,reshare_00a28ce40945,1,1695,0,,2025-11-08 10:32:48
1068,Agent_110,campaign_campaign,reshare_3880ae6aa509,1,1695,0,,2025-11-08 10:32:48
1069,Agent_042,campaign_campaign,reshare_a86e6d791e34,3,1696,0,,2025-11-08 10:33:16
1070,Agent_070,campaign_campaign,reshare_8eb5933e2c71,1,1696,0,,2025-11-08 10:33:16
1071,Agent_105,campaign_campaign,reshare_a86e6d791e34,3,1696,0,,2025-11-08 10:33:16
1072,Agent_110,campaign_campaign,reshare_a86e6d791e34,3,1696,0,,2025-11-08 10:33:16
1073,Agent_000,campaign_campaign,reshare_5448116e1890,3,1697,0,,2025-11-08 10:33:19
1074,Agent_032,campaign_campaign,reshare_8aa6fabf2e58,4,1697,0,,2025-11-08 10:33:19
1075,Agent_120,campaign_campaign,reshare_8aa6fabf2e58,4,1697,0,,2025-11-08 10:33:19
1076,Agent_042,campaign_campaign,reshare_3b99d56d0ef3,1,1698,0,,2025-11-08 10:33:23
1077,Agent_070,campaign_campaign,reshare_8f53e8bfb3c5,1,1698,0,,2025-11-08 10:33:23
1078,Agent_105,campaign_campaign,reshare_3b99d56d0ef3,1,1698,0,,2025-11-08 10:33:23
1079,Agent_110,campaign_campaign,reshare_3b99d56d0ef3,1,1698,0,,2025-11-08 10:33:23
1080,Agent_151,campaign_campaign,reshare_40cc982a626b,1,1698,0,,2025-11-08 10:33:23
1081,Agent_032,campaign_campaign,reshare_607f2854cfe5,4,1700,0,,2025-11-08 10:33:29
1082,Agent_042,campaign_campaign,reshare_1692532c6fdd,1,1700,0,,2025-11-08 10:33:29
1083,Agent_105,campaign_campaign,reshare_1692532c6fdd,1,1700,0,,2025-11-08 10:33:29
1084,Agent_110,campaign_campaign,reshare_1692532c6fdd,1,1700,0,,2025-11-08 10:33:29
1085,Agent_120,campaign_campaign,reshare_607f2854cfe5,4,1700,0,,2025-11-08 10:33:29
1086,Agent_032,campaign_campaign,reshare_95ff605ff20b,4,1701,0,,2025-11-08 10:33:33
1087,Agent_042,campaign_campaign,reshare_e031e939bcca,1,1701,0,,2025-11-08 10:33:33
1088,Agent_105,campaign_campaign,reshare_e031e939bcca,1,1701,0,,2025-11-08 10:33:33
1089,Agent_110,campaign_campaign,reshare_e031e939bcca,1,1701,0,,2025-11-08 10:33:33
1090,Agent_120,campaign_campaign,reshare_95ff605ff20b,4,1701,0,,2025-11-08 10:33:33
1091,Agent_032,campaign_campaign,reshare_c9d70d4461d6,4,1702,0,,2025-11-08 10:33:36
1092,Agent_042,campaign_campaign,reshare_86fa6638be41,1,1702,0,,2025-11-08 10:33:36
1093,Agent_105,campaign_campaign,reshare_86fa6638be41,1,1702,0,,2025-11-08 10:33:36
1094,Agent_110,campaign_campaign,reshare_86fa6638be41,1,1702,0,,2025-11-08 10:33:36
1095,Agent_120,campaign_campaign,reshare_c9d70d4461d6,4,1702,0,,2025-11-08 10:33:36
1096,Agent_000,campaign_campaign,reshare_43daab767ba5,3,1703,0,,2025-11-08 10:33:39
1097,Agent_032,campaign_campaign,reshare_3f28e30b0a77,4,1703,0,,2025-11-08 10:33:39
1098,Agent_042,campaign_campaign,reshare_f7f03669c353,1,1703,0,,2025-11-08 10:33:39
1099,Agent_070,campaign_campaign,reshare_08228c6dfcfa,1,1703,0,,2025-11-08 10:33:39
1100,Agent_105,campaign_campaign,reshare_f7f03669c353,1,1703,0,,2025-11-08 10:33:39
1101,Agent_110,campaign_campaign,reshare_f7f03669c353,1,1703,0,,2025-11-08 10:33:39
1102,Agent_120,campaign_campaign,reshare_3f28e30b0a77,4,1703,0,,2025-11-08 10:33:39
1103,Agent_151,campaign_campaign,reshare_528994e4fa0f,1,1703,0,,2025-11-08 10:33:39
1104,Agent_032,campaign_campaign,reshare_b0238a01add5,4,1704,0,,2025-11-08 10:33:42
1105,Agent_042,campaign_campaign,reshare_a5e3138fc0c7,1,1704,0,,2025-11-08 10:33:42
1106,Agent_070,campaign_campaign,reshare_65fe5830606f,1,1704,0,,2025-11-08 10:33:42
1107,Agent_105,campaign_campaign,reshare_a5e3138fc0c7,1,1704,0,,2025-11-08 10:33:42
1108,Agent_110,campaign_campaign,reshare_a5e3138fc0c7,1,1704,0,,2025-11-08 10:33:42
1109,Agent_120,campaign_campaign,reshare_b0238a01add5,4,1704,0,,2025-11-08 10:33:42
1110,Agent_000,campaign_campaign,reshare_e497bc45ff3e,3,1705,0,,2025-11-08 10:33:45
1111,Agent_042,campaign_campaign,reshare_b4b9aac1b003,3,1705,0,,2025-11-08 10:33:45
1112,Agent_070,campaign_campaign,reshare_22392a0dc81a,1,1705,0,,2025-11-08 10:33:46
